"date","steps","floors","rest_hr","exercise_minutes","stand_minutes","walk_hr","run_start_time","run_distance","mi_min_pace","run_duration","run_active_duration","run_avg_hr","max_heartrate","mi_min_max_pace","strava_elev_gain","sleep_start_time","sleep_end_time","sleep_duration","sleep_efficienty","asleep_min","awake_min","time_in_bed","hours_asleep","sleep_start_hour","sleep_end_hour","awake_pct","month","day","week","year","mo_yr","steps_yesterday","steps_7_day_avg","steps_14_day_avg","steps_30_day_avg","steps_100_day_avg","steps_200_day_avg","floors_yesterday","floors7dayAvg","floors14dayAvg","floors30dayAvg","floors100dayAvg","floors200dayAvg","rest_hr_yesterday","rest_hr_7_day_avg","rest_hr_14_day_avg","rest_hr_30_day_avg"
2019-01-25,9756,15,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:48:00","06:22:00",394,97,381,13,394,6.35,"11pm","6am",0.0341207349081365,"January","Friday",2019-01-20,2019,"January 2019",20112,11475.1428571429,9946.28571428571,NA,NA,NA,62,33.4285714285714,29.2857142857143,19.8333333333333,19.93,21.22,63,63.5714285714286,64.1428571428571,NA
2019-01-26,5976,3,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19:34:30","08:35:00",780,91,705,68,780,11.75,"7pm","8am",0.0964539007092199,"January","Saturday",2019-01-20,2019,"January 2019",9756,10729.1428571429,10297.2142857143,NA,NA,NA,15,30,30.1428571428571,20.3333333333333,20.08,21.235,63,63.1428571428571,64,NA
2019-01-27,4122,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20:55:30","08:05:30",670,93,619,46,670,10.3166666666667,"8pm","8am",0.074313408723748,"January","Sunday",2019-01-27,2019,"January 2019",5976,11216.2857142857,10190.3571428571,NA,NA,NA,3,30.1428571428571,29.2857142857143,20.4333333333333,20.1,21.18,62,62.7142857142857,63.7857142857143,NA
2019-01-28,12358,42,61,NA,NA,NA,"17:31:37",2.276325,8.1857086898107,24.0333333333333,18.6333333333333,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January","Monday",2019-01-27,2019,"January 2019",4122,11103.7142857143,9890.14285714286,NA,NA,NA,4,30.2857142857143,27.9285714285714,20.5666666666667,20.14,20.995,60,62.1428571428571,63.5714285714286,NA
2019-01-29,18819,50,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:48:00","04:00:30",372,99,367,5,372,6.11666666666667,"9pm","4am",0.0136239782016349,"January","Tuesday",2019-01-27,2019,"January 2019",12358,11731.8571428571,10232,8715.9,NA,NA,42,34,28.6428571428571,21.9666666666667,20.12,21.185,61,61.8571428571429,63.3571428571429,64.4333333333333
2019-01-30,14145,46,62,NA,NA,NA,"18:28:53",2.420819,8.08954875739712,25.6833333333333,19.5833333333333,159,NA,NA,NA,"21:51:00","06:00:00",489,98,479,10,489,7.98333333333333,"9pm","6am",0.0208768267223382,"January","Wednesday",2019-01-27,2019,"January 2019",18819,12460.5714285714,11014.3571428571,9108.2,NA,NA,50,34.2857142857143,29.9285714285714,23.3333333333333,20.44,21.375,61,61.8571428571429,63.0714285714286,64.4
2019-01-31,9500,17,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January","Thursday",2019-01-27,2019,"January 2019",14145,12184,11462.8571428571,9300.63333333333,NA,NA,46,31.7142857142857,30.9285714285714,24.5666666666667,20.81,21.59,62,61.7142857142857,62.8571428571429,64.3333333333333
2019-02-01,13920,36,61,NA,NA,NA,"18:43:21",2.523712,8.1229553926914,24.7333333333333,20.5,158,NA,NA,NA,"21:59:30","03:59:30",360,98,352,8,360,5.86666666666667,"9pm","3am",0.0227272727272727,"February","Friday",2019-01-27,2019,"February 2019",9500,10668,11071.5714285714,9434.93333333333,NA,NA,17,25.2857142857143,29.3571428571429,25.0666666666667,20.87,21.575,62,61.5714285714286,62.5714285714286,64.2666666666667
2019-02-02,4443,2,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Saturday",2019-01-27,2019,"February 2019",13920,11262.8571428571,10996,9825.53333333333,NA,NA,36,28.2857142857143,29.1428571428571,26.2,20.76,21.725,61,61.2857142857143,62.2142857142857,64.1333333333333
2019-02-03,2583,4,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,86,8,95,NA,NA,NA,0.0930232558139535,"February","Sunday",2019-02-03,2019,"February 2019",4443,11043.8571428571,11130.0714285714,9900.23333333333,NA,NA,2,28.1428571428571,29.1428571428571,26.2,20.18,21.595,61,61.1428571428571,61.9285714285714,64
2019-02-03,2583,4,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:10:00","07:57:30",467,98,457,7,467,7.61666666666667,"12am","7am",0.0153172866520788,"February","Sunday",2019-02-03,2019,"February 2019",2583,10824,10963.8571428571,9622.33333333333,NA,NA,4,28.1428571428571,29.2142857142857,25.3,19.97,21.615,64,61.7142857142857,61.9285714285714,63.9333333333333
2019-02-04,11727,15,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:00:00","06:21:00",441,94,414,27,441,6.9,"11pm","6am",0.0652173913043478,"February","Monday",2019-02-03,2019,"February 2019",2583,9427.57142857143,10579.7142857143,9411.6,NA,NA,4,22.7142857142857,28.3571428571429,24.4,19.58,21.635,64,62.1428571428571,62,63.8
2019-02-05,12092,41,63,NA,NA,NA,"17:12:54",2.382058,8.13722139987076,25.25,19.3833333333333,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Tuesday",2019-02-03,2019,"February 2019",11727,8414.42857142857,10437.5,9505.66666666667,NA,NA,15,17.7142857142857,26,23.8666666666667,19.33,21.71,63,62.4285714285714,62.1428571428571,63.6333333333333
2019-02-06,13877,51,63,NA,NA,NA,"18:28:39",2.205408,8.14664074251416,22.85,17.9666666666667,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Wednesday",2019-02-03,2019,"February 2019",12092,8121.14285714286,10152.5714285714,9544.6,NA,NA,41,17,24.3571428571429,24.5333333333333,19.38,21.9,63,62.5714285714286,62.1428571428571,63.4666666666667
2019-02-07,8578,25,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Thursday",2019-02-03,2019,"February 2019",13877,8746.42857142857,9707.21428571429,9826.96666666667,NA,NA,51,21.8571428571429,23.5714285714286,26.1666666666667,19.6,21.99,63,62.7142857142857,62.1428571428571,63.3333333333333
2019-02-08,12024,15,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:37:00","06:36:30",539,95,498,28,539,8.3,"9pm","6am",0.0562248995983936,"February","Friday",2019-02-03,2019,"February 2019",8578,7983.28571428571,9623.07142857143,9662.23333333333,NA,NA,25,20.2857142857143,24.2857142857143,25.6333333333333,19.63,21.95,62,62.8571428571429,62.0714285714286,63.2
2019-02-09,5649,5,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,92,7,102,NA,NA,NA,0.0760869565217391,"February","Saturday",2019-02-03,2019,"February 2019",12024,9066.28571428571,10055.0714285714,9858.36666666667,NA,NA,15,22.1428571428571,25.1428571428571,26,19.61,22.005,61,62.8571428571429,62,63.0333333333333
2019-02-09,5649,5,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20:42:00","08:24:30",702,98,681,16,702,11.35,"8pm","8am",0.0234948604992658,"February","Saturday",2019-02-03,2019,"February 2019",5649,9504.28571428571,10164.1428571429,9885.23333333333,NA,NA,5,22.2857142857143,25.2142857142857,26.0666666666667,19.3,21.895,59,62.1428571428571,61.9285714285714,62.8333333333333
2019-02-10,3360,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,60,9,69,NA,NA,NA,0.15,"February","Sunday",2019-02-10,2019,"February 2019",5649,9942.28571428571,9684.92857142857,9824.46666666667,NA,NA,5,22.4285714285714,22.5714285714286,25.7333333333333,19.24,21.85,59,61.4285714285714,61.7857142857143,62.6333333333333
2019-02-10,3360,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:39:00","09:07:30",628,99,621,7,628,10.35,"10pm","9am",0.0112721417069243,"February","Sunday",2019-02-10,2019,"February 2019",3360,8747,8580.71428571429,9658.96666666667,NA,NA,4,20.8571428571429,19.2857142857143,25.1,19.01,21.785,59,60.8571428571429,61.6428571428571,62.5
2019-02-11,11971,36,60,NA,NA,NA,"17:43:22",2.472374,8.12309680223677,24.75,20.0833333333333,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Monday",2019-02-10,2019,"February 2019",3360,7499.57142857143,7810.35714285714,9518.56666666667,NA,NA,4,15.5714285714286,16.2857142857143,24.1666666666667,19.04,21.72,59,60.2857142857143,61.4285714285714,62.3333333333333
2019-02-12,11808,42,61,NA,NA,NA,"17:48:41",2.635937,8.1185551854995,25.9333333333333,21.4,148,NA,NA,NA,NA,NA,NA,94,93,6,99,NA,NA,NA,0.0645161290322581,"February","Tuesday",2019-02-10,2019,"February 2019",11971,7227.28571428571,7986.85714285714,9655.4,NA,NA,36,13.4285714285714,17.6428571428571,24.3,19.36,21.76,60,59.8571428571429,61.2857142857143,62.1666666666667
2019-02-12,11808,42,61,NA,NA,NA,"17:48:41",2.635937,8.1185551854995,25.9333333333333,21.4,148,NA,NA,NA,"22:30:00","06:20:30",470,92,434,36,470,7.23333333333333,"10pm","6am",0.0829493087557604,"February","Tuesday",2019-02-10,2019,"February 2019",11808,7688.71428571429,7836,9786.8,NA,NA,42,15.8571428571429,18.0714285714286,24.6333333333333,19.44,21.83,61,59.7142857142857,61.2857142857143,62.0333333333333
2019-02-13,7915,17,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Wednesday",2019-02-10,2019,"February 2019",11808,7657.85714285714,8362.07142857143,9681.13333333333,NA,NA,42,19.7142857142857,20.9285714285714,24.7333333333333,19.34,21.985,61,59.7142857142857,61.2857142857143,61.8666666666667
2019-02-14,10921,27,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:40:00","05:59:30",499,95,473,26,499,7.88333333333333,"9pm","5am",0.0549682875264271,"February","Thursday",2019-02-10,2019,"February 2019",7915,7981.57142857143,8742.92857142857,9445.7,NA,NA,17,21.4285714285714,21.8571428571429,24,19.03,21.93,61,60,61.0714285714286,61.7
2019-02-15,13730,45,62,NA,NA,NA,"17:08:41",2.31339,8.13380652058955,23.4666666666667,18.8166666666667,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Friday",2019-02-10,2019,"February 2019",10921,8734.71428571429,9338.5,9724.2,NA,NA,27,24.5714285714286,23.5,24.8333333333333,19.14,21.925,63,60.5714285714286,61,61.6333333333333
2019-02-16,8721,3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:59:00","07:21:30",562,98,553,9,562,9.21666666666667,"9pm","7am",0.0162748643761302,"February","Saturday",2019-02-10,2019,"February 2019",13730,10216.1428571429,9481.57142857143,10018.2,NA,NA,45,30.4285714285714,25.6428571428571,26.2333333333333,19.5,22.105,62,61,60.9285714285714,61.5666666666667
2019-02-17,7907,4,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:04:00","08:13:00",549,97,533,16,549,8.88333333333333,"11pm","8am",0.0300187617260788,"February","Sunday",2019-02-17,2019,"February 2019",8721,10982,9240.78571428571,10043.5333333333,NA,NA,3,30.2857142857143,22.9285714285714,25.8,19.42,22.115,63,61.5714285714286,60.9285714285714,61.5666666666667
2019-02-18,15064,21,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,65,9,74,NA,NA,NA,0.138461538461538,"February","Monday",2019-02-17,2019,"February 2019",7907,10401.4285714286,8814.35714285714,9849.83333333333,NA,NA,4,25.7142857142857,19.5714285714286,24.3333333333333,19.44,21.935,64,62.1428571428571,61,61.6666666666667
2019-02-19,12550,47,61,NA,NA,NA,"17:13:02",2.36894,8.17524574985718,24.5,19.3666666666667,145,NA,NA,NA,"21:57:30","06:24:30",507,97,488,14,507,8.13333333333333,"9pm","6am",0.0286885245901639,"February","Tuesday",2019-02-17,2019,"February 2019",15064,10866.5714285714,9277.64285714286,9815.93333333333,NA,NA,21,22.7142857142857,19.2857142857143,22.9,19.65,21.905,63,62.4285714285714,61.0714285714286,61.6666666666667
2019-02-20,13721,30,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Wednesday",2019-02-17,2019,"February 2019",12550,10972.5714285714,9315.21428571429,9563.86666666667,NA,NA,47,23.4285714285714,21.5714285714286,22.4,19.89,22.01,61,62.4285714285714,61.0714285714286,61.6
2019-02-21,12967,42,61,NA,NA,NA,"17:12:22",2.337493,8.0927158569744,24.5,18.9166666666667,148,NA,NA,NA,"22:27:00","06:21:00",474,96,453,21,474,7.55,"10pm","6am",0.0463576158940397,"February","Thursday",2019-02-17,2019,"February 2019",13721,11802,9891.78571428571,9696.03333333333,NA,NA,30,25.2857142857143,23.3571428571429,22.9,20.18,22.05,61,62.4285714285714,61.2142857142857,61.5333333333333
2019-02-22,19276,32,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Friday",2019-02-17,2019,"February 2019",12967,12094.2857142857,10414.5,9929.06666666667,NA,NA,42,27.4285714285714,26,24.2,20.58,22.11,61,62.1428571428571,61.3571428571429,61.5
2019-02-23,13815,28,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Saturday",2019-02-17,2019,"February 2019",19276,12886.5714285714,11551.3571428571,10434.2,NA,NA,32,25.5714285714286,28,25.1333333333333,20.9,22.255,61,62,61.5,61.5333333333333
2019-02-24,13932,24,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:41:00","08:48:00",547,97,531,16,547,8.85,"11pm","8am",0.0301318267419962,"February","Sunday",2019-02-24,2019,"February 2019",13815,13614.2857142857,12298.1428571429,10482.7666666667,NA,NA,28,29.1428571428571,29.7142857142857,24.6666666666667,20.99,22.385,60,61.5714285714286,61.5714285714286,61.5
2019-02-25,13225,44,58,NA,NA,NA,"18:01:02",2.370121,8.11491621454488,23.65,19.2333333333333,144,NA,NA,NA,"22:50:00","06:12:30",442,95,420,22,442,7,"10pm","6am",0.0523809523809524,"February","Monday",2019-02-24,2019,"February 2019",13932,14475,12438.2142857143,10319.8666666667,NA,NA,24,32,28.8571428571429,23.8,21.07,22.34,60,61,61.5714285714286,61.4666666666667
2019-02-26,12036,17,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February","Tuesday",2019-02-24,2019,"February 2019",13225,14212.2857142857,12539.4285714286,10289.2,NA,NA,44,35.2857142857143,29,23.7333333333333,21,22.445,58,60.2857142857143,61.3571428571429,61.3333333333333
2019-02-27,15342,55,57,NA,NA,NA,"18:38:58",2.333143,8.15780830122,24.2666666666667,19.0333333333333,156,NA,NA,NA,NA,NA,NA,98,62,1,68,NA,NA,NA,0.0161290322580645,"February","Wednesday",2019-02-24,2019,"February 2019",12036,14138.8571428571,12555.7142857143,10373.7333333333,NA,NA,17,31,27.2142857142857,23.7333333333333,20.71,22.395,58,59.8571428571429,61.1428571428571,61.2
2019-02-27,15342,55,57,NA,NA,NA,"18:38:58",2.333143,8.15780830122,24.2666666666667,19.0333333333333,156,NA,NA,NA,"22:13:00","03:48:30",335,93,311,24,335,5.18333333333333,"10pm","3am",0.0771704180064309,"February","Wednesday",2019-02-24,2019,"February 2019",15342,14370.4285714286,13086.2142857143,10421.1333333333,NA,NA,55,34.5714285714286,29.9285714285714,24.3666666666667,20.64,22.535,57,59.2857142857143,60.8571428571429,61.0666666666667
2019-02-28,12604,49,59,NA,NA,NA,"17:23:39",2.438348,8.01772347507411,23.1833333333333,19.55,148,NA,NA,NA,"21:37:00","06:22:30",525,94,493,30,525,8.21666666666667,"9pm","6am",0.0608519269776876,"February","Thursday",2019-02-24,2019,"February 2019",15342,14709.7142857143,13402,10784.4333333333,NA,NA,55,36.4285714285714,31.9285714285714,26.1333333333333,20.8,22.655,57,58.7142857142857,60.4285714285714,60.9333333333333
2019-03-01,8913,16,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:38:00","04:29:00",411,95,391,20,411,6.51666666666667,"9pm","4am",0.051150895140665,"March","Friday",2019-02-24,2019,"March 2019",12604,13756.5714285714,13321.5714285714,11118.4666666667,NA,NA,49,38.8571428571429,32.2142857142857,27.6333333333333,20.88,22.9,59,58.4285714285714,60.2142857142857,60.7666666666667
2019-03-02,7003,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Saturday",2019-02-24,2019,"March 2019",8913,13056.2857142857,13335.2857142857,11329.4666666667,NA,NA,16,37.1428571428571,33.1428571428571,28.0333333333333,21.03,22.85,60,58.4285714285714,60,60.6333333333333
2019-03-03,2342,5,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:04:30","08:44:00",579,98,567,12,579,9.45,"11pm","8am",0.0211640211640212,"March","Sunday",2019-03-03,2019,"March 2019",7003,12066.4285714286,13270.7142857143,11172,NA,NA,4,34.2857142857143,33.1428571428571,27.6666666666667,21.05,22.78,60,58.4285714285714,59.7142857142857,60.5333333333333
2019-03-04,13673,47,61,NA,NA,NA,"18:28:47",2.401506,8.09214440161021,25.0833333333333,19.4333333333333,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Monday",2019-03-03,2019,"March 2019",2342,10511.7142857143,12362,10847,NA,NA,5,28.7142857142857,32,26.4666666666667,21.08,22.57,62,59,59.6428571428571,60.5
2019-03-05,14460,22,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:47:00","06:21:00",514,93,479,35,514,7.98333333333333,"9pm","6am",0.0730688935281837,"March","Tuesday",2019-03-03,2019,"March 2019",13673,10745.5714285714,12442.2142857143,10840.2,NA,NA,47,33,32,26.3333333333333,21.54,22.63,61,59.4285714285714,59.6428571428571,60.4333333333333
2019-03-06,14158,54,61,NA,NA,NA,"17:46:11",2.351318,8.30739752484918,24.3333333333333,19.5333333333333,147,NA,NA,NA,NA,NA,NA,93,64,5,69,NA,NA,NA,0.078125,"March","Wednesday",2019-03-03,2019,"March 2019",14460,10619.5714285714,12495,11036.2666666667,NA,NA,22,28.2857142857143,31.4285714285714,26.2333333333333,21.48,22.635,61,60,59.6428571428571,60.4
2019-03-06,14158,54,61,NA,NA,NA,"17:46:11",2.351318,8.30739752484918,24.3333333333333,19.5333333333333,147,NA,NA,NA,"21:51:30","06:21:30",510,97,497,13,510,8.28333333333333,"9pm","6am",0.0261569416498994,"March","Wednesday",2019-03-03,2019,"March 2019",14158,10450.4285714286,12580.0714285714,11107.4,NA,NA,54,28.1428571428571,32.2857142857143,27.5333333333333,21.8,22.695,61,60.5714285714286,59.6428571428571,60.4
2019-03-07,12229,50,61,NA,NA,NA,"17:46:08",2.316925,8.11420309246091,24.6833333333333,18.8,150,NA,NA,NA,NA,NA,NA,96,254,10,264,NA,NA,NA,0.0393700787401575,"March","Thursday",2019-03-03,2019,"March 2019",14158,10672.4285714286,12214.5,11391.0333333333,NA,NA,54,28.8571428571429,33.8571428571429,29.1666666666667,22.22,22.88,61,60.8571428571429,59.6428571428571,60.4666666666667
2019-03-08,14928,37,61,NA,NA,NA,"17:53:40",1.62368,8.03729798975167,16.15,13.05,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Friday",2019-03-03,2019,"March 2019",12229,11146.1428571429,12101.2142857143,11610.3666666667,NA,NA,50,33.7142857142857,35.4285714285714,30.6666666666667,22.57,23.12,61,61,59.7142857142857,60.5333333333333
2019-03-09,17127,8,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:09:00","08:29:30",620,94,583,36,620,9.71666666666667,"10pm","8am",0.0617495711835334,"March","Saturday",2019-03-03,2019,"March 2019",14928,12278.2857142857,12172.3571428571,11995.9666666667,NA,NA,37,38.4285714285714,36.3571428571429,31.7666666666667,22.89,23.28,61,61.1428571428571,59.7857142857143,60.6
2019-03-10,6365,2,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:31:00","09:38:30",667,96,642,25,667,10.7,"10pm","9am",0.0389408099688473,"March","Sunday",2019-03-10,2019,"March 2019",17127,14390.4285714286,12451.0714285714,12454.8666666667,NA,NA,8,38.8571428571429,33.7857142857143,31.9,22.95,23.19,61,61,60,60.6666666666667
2019-03-11,8336,13,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Monday",2019-03-10,2019,"March 2019",6365,13346.4285714286,12046,12268,NA,NA,2,32.4285714285714,32.7142857142857,30.7666666666667,22.72,23,61,61,60.2142857142857,60.7
2019-03-12,7686,20,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20:12:00","06:21:30",609,93,561,42,609,9.35,"8pm","6am",0.0748663101604278,"March","Tuesday",2019-03-10,2019,"March 2019",8336,12471.5714285714,11545.5714285714,12152.2666666667,NA,NA,13,31.1428571428571,29.7142857142857,29.8,22.6,22.875,61,61,60.5,60.7
2019-03-13,12680,46,59,NA,NA,NA,"17:41:19",2.08611,7.9094582740124,21.0333333333333,16.5,164,NA,NA,NA,"20:59:30","06:37:30",578,94,544,34,578,9.06666666666667,"8pm","6am",0.0625,"March","Wednesday",2019-03-10,2019,"March 2019",7686,11547,10998.7142857143,12014.8666666667,NA,NA,20,26.2857142857143,27.2142857142857,29.0666666666667,22.45,22.755,60,60.8571428571429,60.7142857142857,60.6666666666667
2019-03-14,13190,48,60,NA,NA,NA,"16:10:39",2.278108,8.11345789283622,23.25,18.4833333333333,159,NA,NA,NA,"22:49:00","06:01:30",432,93,402,30,432,6.7,"10pm","6am",0.0746268656716418,"March","Thursday",2019-03-10,2019,"March 2019",12680,11335.8571428571,11004.1428571429,12173.7,NA,NA,46,25.1428571428571,27,30.0333333333333,22.34,22.96,59,60.5714285714286,60.7142857142857,60.6
2019-03-15,10308,21,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Friday",2019-03-10,2019,"March 2019",13190,11473.1428571429,11309.6428571429,12249.3333333333,NA,NA,48,24.8571428571429,29.2857142857143,30.7333333333333,22.55,23.195,60,60.4285714285714,60.7142857142857,60.5
2019-03-16,6982,5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:51:00","09:49:30",658,94,619,39,658,10.3166666666667,"10pm","9am",0.0630048465266559,"March","Saturday",2019-03-10,2019,"March 2019",10308,10813.1428571429,11545.7142857143,12135.2666666667,NA,NA,21,22.5714285714286,30.5,29.9333333333333,22.6,23.02,60,60.2857142857143,60.7142857142857,60.4333333333333
2019-03-17,13960,27,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Sunday",2019-03-17,2019,"March 2019",6982,9363.85714285714,11877.1428571429,12077.3,NA,NA,5,22.1428571428571,30.5,30,22.56,22.78,60,60.1428571428571,60.5714285714286,60.3333333333333
2019-03-18,22824,36,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,97,4,101,NA,NA,NA,0.0412371134020619,"March","Monday",2019-03-17,2019,"March 2019",13960,10448.8571428571,11897.6428571429,12279.0666666667,NA,NA,27,25.7142857142857,29.0714285714286,30.7666666666667,22.56,22.69,60,60,60.5,60.2
2019-03-18,22824,36,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:54:30","06:22:30",508,98,496,8,508,8.26666666666667,"9pm","6am",0.0161290322580645,"March","Monday",2019-03-17,2019,"March 2019",22824,12518.5714285714,12495.0714285714,12537.7333333333,NA,NA,36,29,30.0714285714286,31.2666666666667,22.77,22.665,60,59.8571428571429,60.4285714285714,60.1
2019-03-19,21486,48,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:11:00","08:17:30",486,97,473,13,486,7.88333333333333,"12am","8am",0.0274841437632135,"March","Tuesday",2019-03-17,2019,"March 2019",22824,14681.1428571429,13114.0714285714,12880.2,NA,NA,36,31.2857142857143,28.7857142857143,30.9,22.76,22.62,60,59.8571428571429,60.3571428571429,60.0666666666667
2019-03-20,19606,34,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,235,14,249,NA,NA,NA,0.0595744680851064,"March","Wednesday",2019-03-17,2019,"March 2019",21486,15939.1428571429,13637.5,13139.0333333333,NA,NA,48,31.5714285714286,28.3571428571429,31.5,22.87,22.845,60,60,60.2857142857143,60.0333333333333
2019-03-21,27763,55,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20:45:30","06:58:30",613,96,584,26,613,9.73333333333333,"8pm","6am",0.0445205479452055,"March","Thursday",2019-03-17,2019,"March 2019",19606,16855.7142857143,14164.4285714286,13360.3333333333,NA,NA,34,29.5714285714286,27.2142857142857,31.2333333333333,22.95,23,62,60.2857142857143,60.3571428571429,60.0666666666667
2019-03-22,21165,40,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Friday",2019-03-17,2019,"March 2019",27763,19349.2857142857,15081.2142857143,13643.2333333333,NA,NA,55,34.4285714285714,28.5,32,23.49,23.26,61,60.4285714285714,60.3571428571429,60.0666666666667
2019-03-23,8024,14,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Saturday",2019-03-17,2019,"March 2019",21165,21375.4285714286,15369.6428571429,13888.2333333333,NA,NA,40,39.4285714285714,30.7857142857143,32.4,23.89,23.39,61,60.5714285714286,60.3571428571429,60.1
2019-03-24,1158,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Sunday",2019-03-24,2019,"March 2019",8024,20527.4285714286,15488.1428571429,13691.3,NA,NA,14,37.5714285714286,31.6428571428571,32.0666666666667,24.03,23.3,61,60.7142857142857,60.3571428571429,60.1333333333333
